drive,g,seed,t,rank_C,rho,rank,PR,frob
white,0.7,0,215.0,26,0.55571943991544,49,35.815257556619144,3.9520594123121957
white,0.7,0,216.0,26,0.5552513076827694,49,35.81541837170847,3.9478832220333664
white,0.7,0,217.0,27,0.5548247868038487,49,35.81565524824005,3.9438472760513545
white,0.7,0,218.0,26,0.5543923168702658,49,35.815665119526685,3.9397084568003224
white,0.7,0,219.0,26,0.5540238475702661,49,35.81559053278017,3.935600250207804
white,0.7,0,220.0,26,0.5536447455615551,49,35.81481170185955,3.931518133006872
white,0.7,0,221.0,26,0.5532935122439562,49,35.816277530092684,3.9274681866404713
white,0.7,0,222.0,25,0.5530582422712156,49,35.81718047618371,3.9233626476927133
white,0.7,0,223.0,25,0.5524852702608474,49,35.81835994839146,3.9192060730833167
white,0.7,0,224.0,25,0.5519775133052812,49,35.81811134112895,3.915156148519873
white,0.7,0,225.0,25,0.5514540805791646,49,35.817446970772515,3.911115749113413
white,0.7,0,226.0,25,0.5509690266810916,49,35.81698551129425,3.907013058778045
white,0.7,0,227.0,25,0.5504342250940951,49,35.81627709966488,3.902865807620402
white,0.7,0,228.0,26,0.5498978909507061,49,35.816096248466664,3.898747632951523
white,0.7,0,229.0,26,0.5494980632196956,49,35.81517599716314,3.8947510245722907
white,0.7,0,230.0,25,0.5492459535016817,49,35.81380866038994,3.8907262410195056
white,0.7,0,231.0,26,0.5488271829883129,49,35.81369390805781,3.8866695947874224
white,0.7,0,232.0,25,0.54801456140226,49,35.814079476446274,3.8826038648712444
white,0.7,0,233.0,25,0.5474077917601414,49,35.81448525333711,3.87854391094985
white,0.7,0,234.0,26,0.5469725726022395,49,35.81492238177594,3.8744220951657224
white,0.7,0,235.0,26,0.5465355323947115,49,35.81530842595607,3.870373743757355
white,0.7,0,236.0,25,0.5459626870105879,49,35.81551167719803,3.866337240404516
white,0.7,0,237.0,25,0.5455565278604916,49,35.81553709868729,3.8623581765902535
white,0.7,0,238.0,26,0.545180421283872,49,35.81533502920228,3.858305417217237
white,0.7,0,239.0,26,0.544866807700077,49,35.814651384969,3.8542384518785644
white,0.7,0,240.0,26,0.5443986272633342,49,35.81441194721471,3.85021135085423
white,0.7,0,241.0,25,0.543908752634951,49,35.81475063489801,3.8461873422566923
white,0.7,0,242.0,25,0.5433772273208042,50,35.81481573410099,3.8421165455046746
white,0.7,0,243.0,26,0.5430373936232451,50,35.81480266939549,3.8381839066638994
white,0.7,0,244.0,27,0.5426798380238979,50,35.81449157445044,3.8341338272144068
white,0.7,0,245.0,26,0.5424672202465685,50,35.81472758471945,3.8302003912411915
white,0.7,0,246.0,26,0.5421815817132206,50,35.81484941168032,3.8261904973534757
white,0.7,0,247.0,26,0.5418703888637296,50,35.81572089539296,3.822023832277964
white,0.7,0,248.0,25,0.5418296687694205,50,35.81583793360935,3.817925933562173
white,0.7,0,249.0,26,0.5415378353975089,50,35.81526405577956,3.813936175381015
white,0.7,0,250.0,25,0.5412803209562537,50,35.81463939964969,3.8098872626886853
white,0.7,0,251.0,25,0.540709941110869,50,35.81488707770861,3.8058596134713123
white,0.7,0,252.0,26,0.5401479676879003,50,35.81512822355097,3.8019235092387285
white,0.7,0,253.0,25,0.5397783179046217,50,35.8153201622962,3.7980267880105347
white,0.7,0,254.0,24,0.5395121198662133,50,35.816304268493646,3.7941215773354338
white,0.7,0,255.0,25,0.5392835511112285,50,35.81574826808765,3.790136374936096
white,0.7,0,256.0,25,0.5388496123536967,50,35.81545990131321,3.7861889679363365
white,0.7,0,257.0,24,0.5383400431736937,50,35.81452409302938,3.7822841051237788
white,0.7,0,258.0,25,0.5378815307260597,50,35.81434821679998,3.7783433097861012
white,0.7,0,259.0,24,0.5374999635571089,50,35.8148429635084,3.774394397043555
white,0.7,0,260.0,25,0.5370142990655201,50,35.8155645142002,3.7705248206165525
white,0.7,0,261.0,25,0.5364709180141355,50,35.81629912130014,3.766592841075374
white,0.7,0,262.0,25,0.5359105332640256,50,35.81664515996136,3.7626506180769512
white,0.7,0,263.0,26,0.5354792830182101,50,35.81612581096353,3.7587975421761266
white,0.7,0,264.0,25,0.5351129214639944,50,35.81611895918786,3.754876956892543
white,0.7,0,265.0,26,0.5347348515748551,50,35.81645584990926,3.7509228295799724
white,0.7,0,266.0,27,0.5343707333507786,50,35.81593422597563,3.747071491276087
white,0.7,0,267.0,26,0.5342573648543388,50,35.815813585593396,3.743171362771
white,0.7,0,268.0,26,0.533735743062233,50,35.815890273672814,3.7392174949555743
white,0.7,0,269.0,26,0.5331540868956789,50,35.8161824406185,3.7352897682147868
white,0.7,0,270.0,25,0.5328108168239136,50,35.81645034527958,3.7313289510275376
white,0.7,0,271.0,26,0.5322134424215194,50,35.81698766673563,3.727374993140723
white,0.7,0,272.0,26,0.5317172698788184,50,35.81772162528133,3.723531806866198
white,0.7,0,273.0,26,0.5313337051182216,50,35.817121054281465,3.719709644912529
white,0.7,0,274.0,25,0.530859688310205,50,35.817175096663625,3.7158109262008474
white,0.7,0,275.0,26,0.5307814512553936,50,35.81694140678374,3.711967160110395
white,0.7,0,276.0,26,0.5305816476596235,50,35.81791209773954,3.708179595962107
white,0.7,0,277.0,25,0.5301543631111771,50,35.818488322462926,3.704297403672224
white,0.7,0,278.0,25,0.5296087554608783,50,35.817952533003506,3.7004105970916257
white,0.7,0,279.0,26,0.52934977530685,50,35.81701406921446,3.6965344347670746
white,0.7,0,280.0,26,0.5291340860646867,50,35.815707603628205,3.692748646783189
white,0.7,0,281.0,25,0.5287321129847189,50,35.81507672600594,3.688926365791873
white,0.7,0,282.0,26,0.5281913325046854,50,35.81474507670312,3.685043257080261
white,0.7,0,283.0,25,0.5278969983906435,50,35.81408870396993,3.6812052606279457
white,0.7,0,284.0,26,0.5275786399374024,50,35.81407595416367,3.6774054465863815
white,0.7,0,285.0,26,0.5270441691081713,50,35.81488261844083,3.673493777567424
white,0.7,0,286.0,25,0.5266862724614723,50,35.81666962052889,3.669605329227143
white,0.7,0,287.0,26,0.5261694861695683,50,35.817128983084324,3.6657923335055926
white,0.7,0,288.0,26,0.5257205331424487,50,35.817942419280826,3.66193841762815
white,0.7,0,289.0,26,0.5254954672261749,50,35.81789017086005,3.6581841394664756
white,0.7,0,290.0,26,0.5251901172743672,50,35.81737528939473,3.654452333299481
white,0.7,0,291.0,26,0.5247315623759848,50,35.81788030126904,3.6506729068539263
white,0.7,0,292.0,26,0.5239851129784111,50,35.81733063261836,3.6469354814580393
white,0.7,0,293.0,26,0.523627453749658,50,35.81658695158885,3.6432264023794962
white,0.7,0,294.0,25,0.5231429580344519,49,35.81651074836739,3.6393542617969357
white,0.7,0,295.0,24,0.5228332363332392,49,35.81493681534422,3.6354719780987272
white,0.7,0,296.0,26,0.5224490959218981,50,35.81405493467348,3.63158757394766
white,0.7,0,297.0,25,0.5220434736172456,50,35.81351159274644,3.6277621668481044
white,0.7,0,298.0,25,0.5214334455340515,50,35.81360973412934,3.6238757272063404
white,0.7,0,299.0,25,0.5207494423397684,50,35.81394306273806,3.620096691553241
white,0.7,1,0.0,50,0.7040559543748491,50,36.32363495999659,4.979398875406972
white,0.7,1,1.0,8,0.7032378854281115,50,36.32359093766215,4.974298881481564
white,0.7,1,2.0,11,0.7023925247371454,50,36.32294455305544,4.96904236747659
white,0.7,1,3.0,13,0.701616341553004,50,36.32324448499111,4.963881890317575
white,0.7,1,4.0,17,0.7008225681741481,50,36.32338245042224,4.958764991864076
white,0.7,1,5.0,19,0.6999276555772399,50,36.32296972751151,4.953669673379505
white,0.7,1,6.0,21,0.6991171007733963,50,36.321841838408936,4.948534305008502
white,0.7,1,7.0,21,0.6983625881498591,50,36.321009237302725,4.943521485426234
white,0.7,1,8.0,23,0.6975123577672887,50,36.32110898599272,4.9384320770344745
white,0.7,1,9.0,25,0.6967394882114258,50,36.320919108858796,4.933206447551152
white,0.7,1,10.0,27,0.6960792980976441,50,36.31987783439613,4.927935945875461
white,0.7,1,11.0,26,0.6951960132316231,50,36.318943733911844,4.922772063019871
white,0.7,1,12.0,26,0.694420184840417,50,36.31817624376786,4.917630432952086
white,0.7,1,13.0,26,0.6936424957267036,50,36.31794658485418,4.912613987739095
white,0.7,1,14.0,25,0.692921957891987,50,36.318227238774256,4.907474302000051
white,0.7,1,15.0,25,0.6921445026842615,50,36.317986017230155,4.902252905889596
white,0.7,1,16.0,24,0.6913240149303772,50,36.317948543852516,4.8970913739304995
white,0.7,1,17.0,24,0.6906040791180688,50,36.317472763895374,4.891993642417178
white,0.7,1,18.0,25,0.6898655364325322,50,36.316155099416214,4.886822924994734
white,0.7,1,19.0,25,0.689010685325715,50,36.31470952473944,4.881694815154763
white,0.7,1,20.0,25,0.6881537667837712,50,36.31419369125903,4.876567499577046
white,0.7,1,21.0,25,0.687425381608321,50,36.313571219384116,4.871494883262376
white,0.7,1,22.0,26,0.6866518432715196,50,36.31351805909393,4.866385168317395
white,0.7,1,23.0,26,0.6858429973312521,50,36.31407747209268,4.861206837391271
white,0.7,1,24.0,26,0.6848778626868934,50,36.31505852138174,4.8559814699002795
white,0.7,1,25.0,25,0.6841028068228213,50,36.3152397471751,4.850918131391374
white,0.7,1,26.0,24,0.683412169581767,50,36.31565215382261,4.845832625393548
white,0.7,1,27.0,25,0.6828339366989211,50,36.316438826524546,4.840688121782912
white,0.7,1,28.0,26,0.6827767573350733,50,36.316616570920665,4.835505821475133
white,0.7,1,29.0,24,0.6821183755702456,50,36.31701601959911,4.830494205029789
white,0.7,1,30.0,26,0.6813695062475633,50,36.31703033681444,4.825325286124234
white,0.7,1,31.0,26,0.6805736817432829,50,36.3170184401639,4.8200981814809785
white,0.7,1,32.0,25,0.6799604624208297,50,36.31661277336596,4.814921815455738
white,0.7,1,33.0,26,0.679259388269165,50,36.31696317898656,4.809822744531511
white,0.7,1,34.0,25,0.6785718822467329,50,36.316809341459674,4.804724161957704
white,0.7,1,35.0,26,0.6778228544444294,50,36.31702607241059,4.799565237030411
white,0.7,1,36.0,26,0.6771513543607407,50,36.31763510431219,4.794462727364638
white,0.7,1,37.0,26,0.6765416836307349,50,36.31793169023609,4.789439966732216
white,0.7,1,38.0,26,0.6760353524288313,50,36.31883969451801,4.784433962982516
white,0.7,1,39.0,26,0.6753384749749455,50,36.31926617341839,4.779419090738437
white,0.7,1,40.0,25,0.6747789651000268,50,36.31916867032532,4.774450378776097
white,0.7,1,41.0,26,0.6741141399959332,50,36.319972109188605,4.769534937797186
white,0.7,1,42.0,25,0.6734748682142155,50,36.31992997757944,4.764589749725488
white,0.7,1,43.0,25,0.6732178271806637,50,36.319524095561015,4.759599790811947
white,0.7,1,44.0,25,0.672605157937005,50,36.31988145463024,4.754508171452578
white,0.7,1,45.0,26,0.6718922536505747,50,36.3204861041261,4.749471261183411
white,0.7,1,46.0,24,0.6713011871678153,50,36.32209490109901,4.744503448449298
white,0.7,1,47.0,26,0.6706184979162305,50,36.323357480707884,4.739490931064831
white,0.7,1,48.0,26,0.6700265984506582,50,36.32365235864571,4.734505632802003
white,0.7,1,49.0,26,0.6694504126744255,50,36.32291926169584,4.729589671379627
white,0.7,1,50.0,26,0.6689621437382693,50,36.32232299180717,4.724696260321648
white,0.7,1,51.0,25,0.6683787321757464,50,36.321613292128866,4.719688900120977
white,0.7,1,52.0,26,0.6677868911833501,50,36.321769883630715,4.714753711630354
white,0.7,1,53.0,26,0.667245082644472,50,36.32254367529725,4.7098027758686625
white,0.7,1,54.0,26,0.6667859613356982,50,36.324019216990465,4.704910952814222
white,0.7,1,55.0,26,0.6661139732618522,50,36.32466857579999,4.699989343596665
white,0.7,1,56.0,26,0.6653446790678547,50,36.32540665361102,4.695033575714142
white,0.7,1,57.0,26,0.6646210069138986,50,36.326459558907146,4.690056726032689
white,0.7,1,58.0,26,0.6641511662590066,50,36.32785919618092,4.685206696322589
white,0.7,1,59.0,26,0.6634997661295617,50,36.326919251717506,4.680445861099598
white,0.7,1,60.0,27,0.6629062051286851,50,36.32605006865216,4.675667596363032
white,0.7,1,61.0,26,0.6621473664937726,50,36.32664751199015,4.670728448955372
white,0.7,1,62.0,26,0.6614894641332033,50,36.32599425258965,4.6657720009215655
white,0.7,1,63.0,26,0.6606843002447912,50,36.32565667810542,4.66083227361274
white,0.7,1,64.0,26,0.6597754622509233,50,36.326218052747365,4.655977324639098
white,0.7,1,65.0,27,0.6590068974456105,50,36.32720629314517,4.6510341672221385
white,0.7,1,66.0,27,0.658499002078039,50,36.327368809873576,4.6460368097227684
white,0.7,1,67.0,26,0.6582575453901451,50,36.32717712004657,4.641189239662206
white,0.7,1,68.0,26,0.6580978549179657,50,36.32779474179464,4.636433771276473
white,0.7,1,69.0,25,0.6575572826720327,50,36.32873893290639,4.631660061498991
white,0.7,1,70.0,26,0.6567487064477288,50,36.32892893371345,4.626856186850471
white,0.7,1,71.0,25,0.6561515659110253,50,36.32968103803173,4.622091732971147
white,0.7,1,72.0,26,0.6557487952020397,50,36.328992067311844,4.617271321464102
white,0.7,1,73.0,26,0.6552093356044287,50,36.328173536084826,4.61235231788269
white,0.7,1,74.0,26,0.6546847150824717,50,36.32812005410016,4.607500072367486
white,0.7,1,75.0,27,0.6542036674296555,50,36.328862252068944,4.602653697689953
white,0.7,1,76.0,26,0.6534972249935317,50,36.32906192661762,4.597940866517716
white,0.7,1,77.0,26,0.6528794739649375,50,36.32906345974289,4.593175162592229
white,0.7,1,78.0,25,0.6520713477715199,50,36.329207721331876,4.588449371353514
white,0.7,1,79.0,26,0.6513477941608217,50,36.32976039402378,4.583769543872979
white,0.7,1,80.0,26,0.6506981253083401,50,36.33038395079725,4.578997677629694
white,0.7,1,81.0,25,0.6499662375321553,50,36.33055400448906,4.57416314355494
white,0.7,1,82.0,26,0.649239026816319,50,36.33119997457876,4.56939292048751
white,0.7,1,83.0,25,0.6486050457580104,50,36.33121960499239,4.564716184737203
white,0.7,1,84.0,25,0.6480720704067396,50,36.33151209563049,4.559951997899941
white,0.7,1,85.0,26,0.6475176606643019,50,36.3319906911078,4.555196467125753
white,0.7,1,86.0,24,0.64686223232165,50,36.33230548127458,4.5504684215734414
white,0.7,1,87.0,25,0.6461629532511224,50,36.33262720721201,4.545765939401444
white,0.7,1,88.0,25,0.6453359187940602,50,36.33282221332075,4.541098658724205
white,0.7,1,89.0,26,0.6446618296720298,50,36.33279668131227,4.536423263557213
white,0.7,1,90.0,25,0.6439481512436602,50,36.33303133963228,4.531710171819755
white,0.7,1,91.0,25,0.6434932889175823,50,36.33361118056596,4.526997315442723
white,0.7,1,92.0,26,0.6428239083847419,50,36.33278589397306,4.522261417695195
white,0.7,1,93.0,26,0.642273272569974,50,36.33253975641442,4.517549557372737
white,0.7,1,94.0,27,0.6416329518308137,50,36.33217127066966,4.512724649564581
white,0.7,1,95.0,27,0.641264918821573,50,36.332333419020436,4.507970373952889
white,0.7,1,96.0,26,0.6411611661151607,50,36.3338839295854,4.503223715305787
white,0.7,1,97.0,24,0.6406727833496864,50,36.334971984402294,4.498501810466407
white,0.7,1,98.0,25,0.6401154508240601,50,36.33548082223357,4.493872640862385
white,0.7,1,99.0,25,0.6394141796830832,50,36.334873016097774,4.489360693505248
white,0.7,1,100.0,26,0.6390245792667988,50,36.33334616086825,4.484840004270369
white,0.7,1,101.0,25,0.6384678859639252,50,36.33235432068483,4.480144135085137
white,0.7,1,102.0,26,0.6377767092436302,50,36.33189576268359,4.475341674603477
white,0.7,1,103.0,26,0.6370880658020995,50,36.331103974222636,4.470647234544621
white,0.7,1,104.0,25,0.636432442824495,50,36.33110017110344,4.465920376330505
white,0.7,1,105.0,25,0.6357918312004003,50,36.330635936580904,4.461257127869663
white,0.7,1,106.0,24,0.6351368278189603,50,36.33044714013458,4.456582625775927
white,0.7,1,107.0,25,0.6346235204180177,50,36.33068602124424,4.4519715238918005
white,0.7,1,108.0,26,0.6342900234504706,50,36.32971655251652,4.4474155663328965
white,0.7,1,109.0,26,0.6338027274969517,50,36.328891852377275,4.442934065890148
white,0.7,1,110.0,26,0.633321801075612,50,36.32832689426075,4.438294585510027
white,0.7,1,111.0,25,0.6330368920831633,50,36.32772327855292,4.433676414306082
white,0.7,1,112.0,25,0.6326948615485568,50,36.328249173117705,4.428987292236729
white,0.7,1,113.0,25,0.6320779803734213,50,36.328321197893324,4.424367411094068
white,0.7,1,114.0,25,0.6315772738114641,50,36.328552395973944,4.419807610015966
white,0.7,1,115.0,25,0.6311505344667656,50,36.32782035184745,4.415293491601377
white,0.7,1,116.0,25,0.6304876436527435,50,36.32770828268968,4.410631106429193
white,0.7,1,117.0,25,0.629909684357774,50,36.32686621438366,4.406005628102933
white,0.7,1,118.0,26,0.629361346405942,50,36.32721732602686,4.401507631049288
white,0.7,1,119.0,26,0.6287039593836103,50,36.32665780545263,4.396992440161171
white,0.7,1,120.0,25,0.6280698042150917,50,36.32767791950518,4.392344665081668
white,0.7,1,121.0,26,0.627443022266757,50,36.328970032438576,4.387645082070255
white,0.7,1,122.0,26,0.6267567821338879,50,36.32911513789293,4.383116703274302
white,0.7,1,123.0,25,0.6259958293751794,50,36.328938238991135,4.378603894992155
white,0.7,1,124.0,26,0.6255230064397674,50,36.328289572644984,4.374092762630819
white,0.7,1,125.0,25,0.6249845765773866,50,36.32866896255012,4.369535804423458
white,0.7,1,126.0,25,0.6243928480218185,50,36.329112323527625,4.3649394672007835
white,0.7,1,127.0,25,0.6239299349763772,50,36.32988820601226,4.3602681489952815
white,0.7,1,128.0,25,0.6234366969498877,50,36.329356615759345,4.3556755587348714
white,0.7,1,129.0,25,0.6230533800303466,50,36.32954258796678,4.351107554614998
white,0.7,1,130.0,26,0.6223511437774515,50,36.32978598003985,4.346647450692
white,0.7,1,131.0,25,0.6217837494130195,50,36.33005362747071,4.342116518684254
white,0.7,1,132.0,25,0.6219244535040016,50,36.33031189752114,4.337612727483357
white,0.7,1,133.0,27,0.6217957332514191,50,36.32976681181765,4.333087063502097
white,0.7,1,134.0,26,0.6212844959618792,50,36.32964888682759,4.328562306998054
white,0.7,1,135.0,25,0.6206186918808881,50,36.32920119878669,4.324129990638748
white,0.7,1,136.0,26,0.62010489724221,50,36.328877831068006,4.319639007366188
white,0.7,1,137.0,27,0.6193676216378816,50,36.32791881527449,4.315157522139388
white,0.7,1,138.0,26,0.6186118695861517,50,36.328877372489096,4.310670618842755
white,0.7,1,139.0,27,0.6179855426027299,50,36.329799805306365,4.3061977917595975
white,0.7,1,140.0,27,0.6173124199871742,50,36.33041437978532,4.301715595234671
white,0.7,1,141.0,26,0.6167257876891524,50,36.33034924004633,4.297291544404985
white,0.7,1,142.0,26,0.615960005795073,50,36.3301518570132,4.292813349717687
white,0.7,1,143.0,25,0.6151473636122031,50,36.32980350450531,4.288442761857754
white,0.7,1,144.0,26,0.61460449785739,50,36.329548959473414,4.283927646461408
white,0.7,1,145.0,25,0.6142224341731068,50,36.33033109045972,4.279469326500309
white,0.7,1,146.0,25,0.6139229450737221,50,36.33098989569432,4.27491146880715
white,0.7,1,147.0,25,0.6135060216090743,50,36.33136453087048,4.270504675876206
white,0.7,1,148.0,25,0.6128885267616119,50,36.330838313880164,4.266073173197103
white,0.7,1,149.0,26,0.6121765081110568,50,36.330513925283725,4.261649134546701
white,0.7,1,150.0,25,0.6114394866719797,50,36.3304384797901,4.257190267345679
white,0.7,1,151.0,25,0.6106837653893676,50,36.33097484252974,4.25282148035542
white,0.7,1,152.0,25,0.6101671499882781,50,36.33035050065623,4.248424829425968
white,0.7,1,153.0,25,0.6096664479237786,50,36.32958065591836,4.244005285871821
white,0.7,1,154.0,26,0.6092952907650373,50,36.33099298076101,4.239602130373231
white,0.7,1,155.0,27,0.6088975980005064,50,36.33161772128378,4.235248744986924
white,0.7,1,156.0,26,0.6084134741071081,50,36.33185242816774,4.230810861558873
white,0.7,1,157.0,26,0.6078862943416042,50,36.331805192775896,4.226415674803695
white,0.7,1,158.0,25,0.6073098588924193,50,36.33221119887501,4.221968159120309
white,0.7,1,159.0,25,0.6068019249761704,50,36.332184570731044,4.217532123573009
white,0.7,1,160.0,26,0.6063317578162528,50,36.3326616599671,4.213101150839937
white,0.7,1,161.0,25,0.6057239045792314,50,36.33249615649666,4.208819303395803
white,0.7,1,162.0,26,0.6050286136492496,50,36.332526522073124,4.204420025460201
white,0.7,1,163.0,25,0.6044065222266578,50,36.331660720623226,4.19994718906697
white,0.7,1,164.0,25,0.6038272022524572,50,36.331536871379285,4.195557654907714
white,0.7,1,165.0,25,0.6032153570312014,50,36.331859172606414,4.19118423164947
white,0.7,1,166.0,25,0.6025610875404113,50,36.33216083655782,4.186806001660552
white,0.7,1,167.0,25,0.60200287402643,50,36.332458463442876,4.182418259191887
white,0.7,1,168.0,26,0.601393065300725,50,36.33327467250759,4.1780602377899125
white,0.7,1,169.0,26,0.6007372880501884,50,36.33358091552878,4.173764009849438
white,0.7,1,170.0,26,0.6001806345474631,50,36.33337375728605,4.169396094866817
white,0.7,1,171.0,25,0.5996072722048091,50,36.33316300667778,4.165020501202484
white,0.7,1,172.0,26,0.5991157158134065,50,36.334270878912115,4.160666092022423
white,0.7,1,173.0,26,0.5985991510773772,50,36.33463170980862,4.156352711855576
white,0.7,1,174.0,25,0.597976479761374,50,36.3346279649226,4.151988863585481
white,0.7,1,175.0,25,0.5974730183576962,50,36.33437323991265,4.147696184313374
white,0.7,1,176.0,25,0.596741369047928,50,36.33433136692164,4.143355765358065
white,0.7,1,177.0,25,0.5960591821088925,50,36.335405569610636,4.138891432110988
white,0.7,1,178.0,25,0.595450887345988,50,36.33619822198875,4.134480771035671
white,0.7,1,179.0,25,0.5949783825039303,50,36.33655023107161,4.13017326792342
white,0.7,1,180.0,25,0.5944707501973155,50,36.335872679901605,4.125859192125852
white,0.7,1,181.0,26,0.5939610963112019,50,36.33573983804178,4.121562693513639
white,0.7,1,182.0,26,0.5936854985086921,50,36.33569581326536,4.117424955249467
white,0.7,1,183.0,26,0.5932266938425855,50,36.33463532336042,4.113187378684205
white,0.7,1,184.0,26,0.5927014633832884,50,36.334922785790006,4.108875019088509
white,0.7,1,185.0,26,0.5924432759421626,50,36.335940100385656,4.104612259860456
white,0.7,1,186.0,26,0.5917950259402026,50,36.3363221976144,4.100365856142121
white,0.7,1,187.0,26,0.5910333940046166,50,36.336437424535,4.096024863641369
white,0.7,1,188.0,25,0.5902088224867016,50,36.336647379799246,4.091862644834008
white,0.7,1,189.0,26,0.5895958904116442,50,36.33678705571915,4.087674726605668
white,0.7,1,190.0,25,0.5889768048047239,50,36.33652151771466,4.0834637212518965
white,0.7,1,191.0,25,0.5883526511111543,50,36.33671212384438,4.079168183264291
white,0.7,1,192.0,25,0.5877378895618058,50,36.33655829558761,4.07488472141825
white,0.7,1,193.0,25,0.5872810477607433,50,36.33675244467937,4.070648048856027
white,0.7,1,194.0,26,0.5867253395455686,50,36.336836220548925,4.066297848080073
white,0.7,1,195.0,26,0.586164268676569,50,36.33781556949421,4.062034907706808
white,0.7,1,196.0,26,0.5856287784830602,50,36.33830876344109,4.057904885455191
white,0.7,1,197.0,25,0.5850388387807721,50,36.339121893772564,4.053648831672413
white,0.7,1,198.0,27,0.5846635015219377,50,36.33972039401344,4.049421138413352
white,0.7,1,199.0,27,0.5840563505834052,50,36.34023464878772,4.0452883306074625
white,0.7,1,200.0,26,0.5834479804217905,50,36.33992646174357,4.041155038314859
white,0.7,1,201.0,25,0.5829342333103921,50,36.339510820241806,4.03696448780748
white,0.7,1,202.0,26,0.5826256858071287,50,36.339757478972594,4.032787223451613
white,0.7,1,203.0,25,0.582134971819878,50,36.340706250633374,4.028527354091994
white,0.7,1,204.0,25,0.5814937392636657,50,36.34130165105913,4.0243166193981965
white,0.7,1,205.0,25,0.5811970542336138,50,36.341109299701095,4.02015699422685
white,0.7,1,206.0,26,0.5806365066170734,50,36.34099419611227,4.015963142027564
white,0.7,1,207.0,26,0.5799984171241429,50,36.34084959219712,4.011773428051219
white,0.7,1,208.0,25,0.5794509506134351,50,36.341106590820445,4.0076379780625775
white,0.7,1,209.0,25,0.5788312846570679,50,36.341437953882185,4.00349567996611
white,0.7,1,210.0,26,0.5782300609436221,50,36.342171031281914,3.9993567790354274
white,0.7,1,211.0,26,0.5775872577699324,50,36.34136313596036,3.9952124134896274
white,0.7,1,212.0,27,0.5771757612255716,50,36.34117881710008,3.9910130480171837
white,0.7,1,213.0,26,0.5766518163186443,50,36.34145780393273,3.9867787245244144
white,0.7,1,214.0,26,0.5761686655040841,50,36.34142302514787,3.98258421467685
white,0.7,1,215.0,26,0.5755517875376729,50,36.34226003659623,3.9783072614189314
white,0.7,1,216.0,26,0.5749566784760158,50,36.34320484193217,3.974066427631037
white,0.7,1,217.0,26,0.5743815399007888,50,36.34375746435449,3.96995029389258
white,0.7,1,218.0,26,0.5737556597149671,50,36.344685609146474,3.965908874643681
white,0.7,1,219.0,27,0.5732345702733629,50,36.34387340916642,3.961793955908757
white,0.7,1,220.0,26,0.572701881035397,50,36.34338294426574,3.957778853271536
white,0.7,1,221.0,26,0.5720767644423255,50,36.34379063325963,3.9536074455217456
white,0.7,1,222.0,27,0.5714694615117849,50,36.344131987995745,3.9495122213367506
white,0.7,1,223.0,28,0.5709317273106711,50,36.34315829350899,3.9453974162858088
white,0.7,1,224.0,27,0.570292615431508,50,36.34233000492519,3.941267136894987
white,0.7,1,225.0,26,0.5697261531840033,50,36.34307536673276,3.9371417100808803
white,0.7,1,226.0,26,0.5692978900914524,50,36.34444796787444,3.9329534507819948
white,0.7,1,227.0,26,0.5687193855298257,50,36.34417030379656,3.928815919942105
white,0.7,1,228.0,26,0.5681793191533424,50,36.344075246380456,3.9246827905461887
white,0.7,1,229.0,26,0.5677402196277193,50,36.34538537232957,3.9205506562661694
white,0.7,1,230.0,25,0.5672497678217978,50,36.34642213868751,3.916467309020589
white,0.7,1,231.0,26,0.5667128198795691,50,36.34671685010073,3.912362035587121
white,0.7,1,232.0,25,0.5661360081113912,50,36.347168896979305,3.9082215656134816
white,0.7,1,233.0,24,0.5655622883692333,50,36.34672706452682,3.9041307152657634
white,0.7,1,234.0,24,0.5648945919533123,50,36.34588290407105,3.9001528845392173
white,0.7,1,235.0,24,0.5642886809738061,50,36.34489619102505,3.89611331183652
white,0.7,1,236.0,25,0.5639819222311706,50,36.34421768337156,3.8921196985080924
white,0.7,1,237.0,25,0.5635008962840216,50,36.34493868983688,3.888041019896422
white,0.7,1,238.0,27,0.5629984353086622,50,36.34349955266361,3.8839945037444585
white,0.7,1,239.0,26,0.5624955148349225,50,36.34270921487729,3.879926060508928
white,0.7,1,240.0,25,0.5619092861576515,50,36.3438264643863,3.875855983012468
white,0.7,1,241.0,25,0.5614165745094167,50,36.34372267419391,3.8717707370278442
white,0.7,1,242.0,26,0.5614939807252601,50,36.34448102837437,3.8677623700659542
white,0.7,1,243.0,25,0.5615727904111686,50,36.345182018673206,3.863840974200272
white,0.7,1,244.0,25,0.5613514816667206,50,36.34440037007235,3.8599002847262307
white,0.7,1,245.0,25,0.5607874729617418,50,36.34402659666402,3.8558532949299464
white,0.7,1,246.0,25,0.5601808987211829,50,36.344180693820554,3.851793585961052
white,0.7,1,247.0,27,0.5596696227186433,50,36.34416139092283,3.8478450925732828
white,0.7,1,248.0,26,0.5591426878740727,50,36.342366104373234,3.8439189436099457
white,0.7,1,249.0,26,0.5587612470766851,50,36.342422295143315,3.8400088703921034
white,0.7,1,250.0,25,0.5585048304505961,50,36.34235804957933,3.8361626424162583
white,0.7,1,251.0,26,0.5579738586558155,50,36.34269263077679,3.8321325521400587
white,0.7,1,252.0,27,0.5577900695974105,50,36.34215612734375,3.828166236477487
white,0.7,1,253.0,26,0.5575170922658015,50,36.342394642050664,3.824201085911152
